,family,father,mother,midParent,children,childNum,gender,RandomNoise1,RandomNoise2,RandomNoise3,RandomNoise4,RandomNoise5,RandomNoise6,RandomNoise7,RandomNoise8,RandomNoise9,RandomNoise10,RandomNoise11,Child
434,100,1.7526,1.81051,0.7014,3,3,1,0.066027092,0.148760723,0.916186179,0.599520104,0.52452389,0.596424787,0.951866001,0.645414131,0.060615048,0.128338006,0.731904175,1.778
435,101,1.7526,1.82971,0.70518,4,1,1,0.916715755,0.024870176,0.836547885,0.010281684,0.295959479,0.400909015,0.992563294,0.56212796,0.6096242,0.287854249,0.177976985,1.905
436,101,1.7526,1.82971,0.70518,4,2,1,0.596786086,0.883905513,0.607399852,0.162438856,0.540482195,0.871163554,0.002901041,0.682534173,0.615033161,0.632421659,0.009224239,1.8796
437,101,1.7526,1.82971,0.70518,4,3,1,0.486052333,0.439518825,0.483127362,0.939240642,0.985606575,0.55059147,0.549586456,0.76877628,0.446740027,0.768254194,0.927534262,1.8288
438,101,1.7526,1.82971,0.70518,4,4,1,0.654191109,0.303685141,0.585312049,0.433572723,0.915430417,0.182261534,0.80888791,0.885849791,0.678114151,0.90780586,0.482428866,1.7399
439,102,1.7526,1.81051,0.7014,6,1,1,0.807818293,0.69045447,0.573140902,0.207084508,0.924341119,0.701451145,0.850255879,0.371592669,0.557433271,0.715960839,0.276750438,1.778
440,102,1.7526,1.81051,0.7014,6,2,1,0.613760114,0.270202346,0.841409194,0.841511811,0.267110453,0.823356344,0.500423972,0.484389454,0.07009397,0.946729105,0.11506394,1.7399
441,102,1.7526,1.81051,0.7014,6,3,1,0.061169303,0.224432189,0.345720493,0.62147181,0.538535226,0.245901452,0.403689011,0.450294967,0.104664323,0.718692574,0.335615498,1.7272
442,102,1.7526,1.81051,0.7014,6,4,0,0.326612057,0.336075304,0.633148298,0.049955357,0.439101923,0.951339259,0.92324685,0.664157085,0.964673921,0.428902937,0.675897506,1.78308
443,102,1.7526,1.81051,0.7014,6,5,0,0.543800503,0.64439942,0.717767106,0.541850527,0.332935643,0.774097542,0.160289745,0.961851269,0.508439938,0.470540156,0.495536896,1.72822
444,102,1.7526,1.81051,0.7014,6,6,0,0.910894783,0.495178656,0.502860387,0.587281688,0.861512248,0.410123191,0.989262001,0.679641771,0.876218781,0.108982856,0.725872913,1.7145
445,103,1.7526,1.82423,0.7041,7,1,1,0.625767765,0.877681819,0.12708842,0.859519595,0.207115381,0.696740053,0.802811245,0.259609058,0.492144623,0.434228437,0.590199786,1.8542
446,103,1.7526,1.82423,0.7041,7,2,1,0.131776841,0.416992057,0.016451712,0.359102912,0.518495505,0.721475073,0.854330177,0.686905347,0.234606699,0.93171819,0.970991853,1.8034
447,103,1.7526,1.82423,0.7041,7,3,1,0.926920223,0.589598174,0.460039572,0.193900158,0.454383461,0.451577687,0.541990545,0.712411794,0.148138064,0.066642029,0.653852029,1.7907
448,103,1.7526,1.82423,0.7041,7,4,1,0.68681842,0.36205778,0.031258676,0.419666485,0.819390935,0.229888009,0.827793765,0.575843198,0.793359824,0.926949658,0.922709841,1.7907
449,103,1.7526,1.82423,0.7041,7,5,1,0.718270047,0.950804103,0.768989374,0.18283334,0.65774463,0.812761694,0.314664288,0.767576148,0.266922948,0.643655118,0.309197671,1.7018
450,103,1.7526,1.82423,0.7041,7,6,1,0.675689969,0.540675416,0.972456345,0.5603505,0.771693471,0.385139213,0.401665221,0.59130918,0.399410051,0.924157731,0.195180939,1.6764
451,103,1.7526,1.82423,0.7041,7,7,0,0.422826862,0.042164097,0.206687504,0.503213942,0.027517399,0.500823334,0.727443095,0.253828919,0.930297285,0.575637929,0.455150026,1.67335
452,104,1.7653,1.82423,0.7066,4,1,1,0.618430411,0.838200425,0.618836199,0.032489195,0.077853354,0.074938018,0.979051299,0.982910257,0.629812668,0.417843134,0.852952502,1.7907
453,104,1.7653,1.82423,0.7066,4,2,1,0.375917922,0.18646127,0.984624495,0.556161616,0.236874431,0.431442254,0.012884405,0.428471708,0.580177147,0.492189847,0.645508488,1.7145
454,104,1.7653,1.82423,0.7066,4,3,0,0.140763,0.27669778,0.636303378,0.576700061,0.06101309,0.356570359,0.448523852,0.869388723,0.854972599,0.610535697,0.518870625,1.76936
455,104,1.7653,1.82423,0.7066,4,4,0,0.217131183,0.597032452,0.009994231,0.400767747,0.861084774,0.194830655,0.179508909,0.477454588,0.682846349,0.646306609,0.226447905,1.75565
456,105,1.7526,1.82423,0.7041,6,1,1,0.036220382,0.117344034,0.520678324,0.592983385,0.481979291,0.764633991,0.325625945,0.878770425,0.200440776,0.139469029,0.953923458,1.8034
457,105,1.7526,1.82423,0.7041,6,2,0,0.540079763,0.652844579,0.357602785,0.566950507,0.432093694,0.906842016,0.957562557,0.793467266,0.710043342,0.358448025,0.849931277,1.87909
458,105,1.7526,1.82423,0.7041,6,3,0,0.079013516,0.199378457,0.886238041,0.160752979,0.331003104,0.182439115,0.906504844,0.488319011,0.057035792,0.767228727,0.707066496,1.85166
459,105,1.7526,1.82423,0.7041,6,4,0,0.143565239,0.168892804,0.852646822,0.69577766,0.532586904,0.953888147,0.23876414,0.837714569,0.932363078,0.176330366,0.442170115,1.81051
460,105,1.7526,1.82423,0.7041,6,5,0,0.181558526,0.786662944,0.122967269,0.520382009,0.252649733,0.893815279,0.002968577,0.224836109,0.638748582,0.494406395,0.674831449,1.72822
461,105,1.7526,1.82423,0.7041,6,6,0,0.322271615,0.23393593,0.439625424,0.472064609,0.211080167,0.473263221,0.365267146,0.569909527,0.893770409,0.016115742,0.665966597,1.72822
462,106,1.7653,1.81051,0.7039,7,1,1,0.641626899,0.729038193,0.444622465,0.170256914,0.859473119,0.677678998,0.767077147,0.366881937,0.833609093,0.657272471,0.856799593,1.8034
463,106,1.7653,1.81051,0.7039,7,2,1,0.852271394,0.599010441,0.846583131,0.412872476,0.353474439,0.301980895,0.089689431,0.677031685,0.086962746,0.853244322,0.15734614,1.8034
464,106,1.7653,1.81051,0.7039,7,3,1,0.828671655,0.260978767,0.035023892,0.330122444,0.097530794,0.561839979,0.864332435,0.517906408,0.763572005,0.693745781,0.07410808,1.7907
465,106,1.7653,1.81051,0.7039,7,4,1,0.844370098,0.124847509,0.605962497,0.465788669,0.034641122,0.691178771,0.688884748,0.032707413,0.744328437,0.625351891,0.530859126,1.7907
466,106,1.7653,1.81051,0.7039,7,5,0,0.497621051,0.072871959,0.449118784,0.257317568,0.006061771,0.915588627,0.731971552,0.633749913,0.80112877,0.82355468,0.423341945,1.82423
467,106,1.7653,1.81051,0.7039,7,6,0,0.950316972,0.452147596,0.401721501,0.402701684,0.485138532,0.120596456,0.731519633,0.781806927,0.562424624,0.742054955,0.193707708,1.7968
468,106,1.7653,1.81051,0.7039,7,7,0,0.726849616,0.589473041,0.65142884,0.410361472,0.038035878,0.37245875,0.834423654,0.347181859,0.328492832,0.541071561,0.850542838,1.76936
469,107,1.7526,1.81051,0.7014,9,1,1,0.894727595,0.206120334,0.007308717,0.215233514,0.758090486,0.717421913,0.509727068,0.856159477,0.33002152,0.517336454,0.153446668,1.8542
470,107,1.7526,1.81051,0.7014,9,2,1,0.901754126,0.221651105,0.399419694,0.423324236,0.003522192,0.426539579,0.54989298,0.610378604,0.18055946,0.679033906,0.063340631,1.8288
471,107,1.7526,1.81051,0.7014,9,3,1,0.933255365,0.904104929,0.129728673,0.847492686,0.167614386,0.802600201,0.35363412,0.370732602,0.584748447,0.002557039,0.6997052,1.7526
472,107,1.7526,1.81051,0.7014,9,4,1,0.902173677,0.346159006,0.097924766,0.428905621,0.872621494,0.701167062,0.175513992,0.316413354,0.691848278,0.632044943,0.755447502,1.7526
473,107,1.7526,1.81051,0.7014,9,5,0,0.148032905,0.846753846,0.175562113,0.973741845,0.189181643,0.138538172,0.4010937,0.402929426,0.566531592,0.732046507,0.131869804,1.82423
474,107,1.7526,1.81051,0.7014,9,6,0,0.450418889,0.051745192,0.947179574,0.869316042,0.347341729,0.079009919,0.910272432,0.241745663,0.132605441,0.242863406,0.915400158,1.7968
475,107,1.7526,1.81051,0.7014,9,7,0,0.890836555,0.821189597,0.786128137,0.004017716,0.403101414,0.551458789,0.458359622,0.479348489,0.985945278,0.114819205,0.871117523,1.7968
476,107,1.7526,1.81051,0.7014,9,8,0,0.173345123,0.325007887,0.537346633,0.108464689,0.405150133,0.116534198,0.534048952,0.335563322,0.232457187,0.114166777,0.116359669,1.78308
477,107,1.7526,1.81051,0.7014,9,9,0,0.36206403,0.245560684,0.997740325,0.176486725,0.642346253,0.177839501,0.81952824,0.402146103,0.871537044,0.008235425,0.614165078,1.75565
478,108,1.7526,1.78308,0.696,7,1,1,0.973835816,0.351286034,0.044184986,0.363631767,0.708841195,0.750807323,0.174978002,0.184814935,0.734346253,0.773250657,0.199810162,1.778
479,108,1.7526,1.78308,0.696,7,2,1,0.019687733,0.554124993,0.457545909,0.769195707,0.313658385,0.60685435,0.026655508,0.892216431,0.063007149,0.189985262,0.650510183,1.7399
480,108,1.7526,1.78308,0.696,7,3,1,0.498654809,0.405106759,0.147495155,0.811592191,0.860585737,0.216707811,0.29115702,0.336662851,0.848097309,0.005100591,0.774359084,1.7018
481,108,1.7526,1.78308,0.696,7,4,0,0.141242195,0.425877871,0.349079465,0.383668192,0.920462997,0.034095545,0.0241409,0.616169483,0.802523193,0.686305617,0.105562618,1.78308
482,108,1.7526,1.78308,0.696,7,5,0,0.90668128,0.641910356,0.597404578,0.636822342,0.625789447,0.19235058,0.119905762,0.831447776,0.210673523,0.02412363,0.215684284,1.75565
483,108,1.7526,1.78308,0.696,7,6,0,0.585336587,0.734034818,0.022596065,0.440700382,0.977196958,0.229618803,0.524932553,0.688512862,0.543434534,0.823306591,0.284751296,1.74193
484,108,1.7526,1.78308,0.696,7,7,0,0.636082663,0.795511912,0.817265155,0.03200344,0.314346994,0.099311832,0.536005941,0.736745192,0.638170913,0.132620567,0.715369313,1.67335
485,109,1.7653,1.76936,0.6958,7,1,1,0.846283359,0.027351094,0.727172371,0.646984404,0.387487526,0.822588444,0.853679116,0.965077613,0.941579436,0.720317256,0.114497669,1.77038
486,109,1.7653,1.76936,0.6958,7,2,1,0.524780337,0.370835695,0.856507944,0.661796571,0.930240075,0.938292497,0.509378453,0.021537757,0.448377279,0.725929884,0.527572358,1.7272
487,109,1.7653,1.76936,0.6958,7,3,1,0.156483115,0.141342115,0.213128547,0.405290645,0.177620083,0.593542285,0.568248529,0.521368131,0.519321733,0.279894625,0.421433612,1.524
488,109,1.7653,1.76936,0.6958,7,4,0,0.756389145,0.305441832,0.546260732,0.505657541,0.436167239,0.878160968,0.10178776,0.08402307,0.839694624,0.576376272,0.251417938,1.78857
489,109,1.7653,1.76936,0.6958,7,5,0,0.730269459,0.038149475,0.655324569,0.24709096,0.553764754,0.557183506,0.187705993,0.071294982,0.032304985,0.66753975,0.084160602,1.76936
490,109,1.7653,1.76936,0.6958,7,6,0,0.974891292,0.925834349,0.13271004,0.123811065,0.659511919,0.70367476,0.642427236,0.978514472,0.153059113,0.892444126,0.187075888,1.74742
491,109,1.7653,1.76936,0.6958,7,7,0,0.169764397,0.432257766,0.797903123,0.049074924,0.635541541,0.592587057,0.015547592,0.361471951,0.270516312,0.51389421,0.427331035,1.64592
492,110,1.75768,1.75565,0.6916,4,1,1,0.067469718,0.645015355,0.1332418,0.828290965,0.560705575,0.046404705,0.147007561,0.752865405,0.703648076,0.191703502,0.339980697,1.82118
493,110,1.75768,1.75565,0.6916,4,2,1,0.936798487,0.276079694,0.64975187,0.994369566,0.073974676,0.384171849,0.92157227,0.634926024,0.79537656,0.196061305,0.039230462,1.6891
494,110,1.75768,1.75565,0.6916,4,3,0,0.023197409,0.312699319,0.3696337,0.231250227,0.401817709,0.406997784,0.011781445,0.176905993,0.697944709,0.090368198,0.463062518,1.78308
495,110,1.75768,1.75565,0.6916,4,4,0,0.203746224,0.713595805,0.872420231,0.476689471,0.937939404,0.134126088,0.957489907,0.399639725,0.385586147,0.148572223,0.028625186,1.74193
496,111,1.7526,1.74193,0.6879,1,1,0,0.116631297,0.72284437,0.090931756,0.3913072,0.14765149,0.780764558,0.112999639,0.76536237,0.068138551,0.400659041,0.751037923,1.7968
497,112,1.7526,1.72822,0.6852,3,1,1,0.034425238,0.68236121,0.060326634,0.914563006,0.638872913,0.406408555,0.676623672,0.467643893,0.280451533,0.301205952,0.370799959,1.7526
498,112,1.7526,1.72822,0.6852,3,2,0,0.727971768,0.155463799,0.040863964,0.612177533,0.057216607,0.232880418,0.640323673,0.452513821,0.601284108,0.932550299,0.386062006,1.85166
499,112,1.7526,1.72822,0.6852,3,3,0,0.172517886,0.839263249,0.539710464,0.596466383,0.741047644,0.952666319,0.570286669,0.726819475,0.683445194,0.661817082,0.822528785,1.74193
500,113,1.7526,1.72822,0.6852,1,1,1,0.644065613,0.046366519,0.08284166,0.229001699,0.418243627,0.591074234,0.147159444,0.662059833,0.453895567,0.474007335,0.068987167,1.8288
501,114,1.7526,1.72822,0.6852,6,1,1,0.997462221,0.018883956,0.509694856,0.749743073,0.823856648,0.916990049,0.837362955,0.042900693,0.943842208,0.409194327,0.364050189,1.8542
502,114,1.7526,1.72822,0.6852,6,2,1,0.486701608,0.17029346,0.485281579,0.391736559,0.959438361,0.649654022,0.599963148,0.229423836,0.913070799,0.683742626,0.731367915,1.778
503,114,1.7526,1.72822,0.6852,6,3,1,0.063554072,0.222754664,0.288250458,0.390585288,0.570981543,0.395759351,0.482371328,0.93777818,0.823146976,0.604430155,0.554247191,1.778
504,114,1.7526,1.72822,0.6852,6,4,1,0.759621857,0.060336786,0.292193759,0.188528087,0.604471211,0.652430461,0.639617054,0.627059762,0.51334602,0.757500579,0.260005515,1.6256
505,114,1.7526,1.72822,0.6852,6,5,0,0.716409953,0.299816583,0.078044263,0.510324917,0.301108992,0.20841364,0.51670698,0.67673276,0.501129809,0.337215489,0.513359672,1.81051
506,114,1.7526,1.72822,0.6852,6,6,0,0.298918282,0.587950296,0.943936436,0.918481258,0.228182267,0.974129768,0.57726602,0.079850064,0.832967657,0.145161208,0.847961929,1.70078
507,115,1.7526,1.74193,0.6879,7,1,1,0.487263528,0.714870626,0.818200067,0.961962228,0.14772328,0.10379526,0.199543626,0.781569171,0.545262299,0.676407679,0.78315125,1.7907
508,115,1.7526,1.74193,0.6879,7,2,1,0.218254006,0.065791288,0.483551475,0.037646234,0.558435432,0.550514265,0.604445029,0.334215998,0.039548873,0.334021027,0.412395807,1.7018
509,115,1.7526,1.74193,0.6879,7,3,1,0.848169977,0.095308546,0.144241802,0.017844726,0.778334525,0.740530575,0.24761063,0.462305031,0.262248207,0.225485557,0.497149128,1.6764
510,115,1.7526,1.74193,0.6879,7,4,0,0.21436928,0.042984603,0.16014426,0.441370674,0.902925285,0.072104326,0.35674235,0.033250021,0.863936681,0.784678461,0.018966696,1.78308
511,115,1.7526,1.74193,0.6879,7,5,0,0.050635558,0.816770836,0.97397095,0.591648026,0.092835177,0.161540204,0.399000515,0.95756837,0.191373588,0.549628719,0.465642195,1.72822
512,115,1.7526,1.74193,0.6879,7,6,0,0.258688543,0.3159202,0.024013658,0.911541216,0.686850152,0.931591089,0.621740386,0.390241706,0.652475026,0.016775937,0.564416028,1.70078
513,115,1.7526,1.74193,0.6879,7,7,0,0.861673428,0.252512048,0.359962509,0.542828683,0.991009301,0.605436153,0.601906607,0.137792082,0.788722112,0.329149124,0.128544999,1.67335
514,116,1.7526,1.74193,0.6879,3,1,1,0.057860011,0.712281125,0.659917886,0.186944287,0.206446092,0.691012936,0.060488483,0.526474646,0.709156132,0.515554661,0.455957327,1.7907
515,116,1.7526,1.74193,0.6879,3,2,0,0.458347249,0.052013091,0.686212575,0.029480227,0.451940879,0.589327413,0.789473316,0.433274483,0.72223891,0.409541621,0.752459125,1.74742
516,116,1.7526,1.74193,0.6879,3,3,0,0.160105568,0.777353896,0.091865876,0.248004669,0.270774555,0.422774731,0.698404618,0.067064629,0.565254161,0.592220285,0.734175277,1.72822
517,117,1.77038,1.70078,0.6833,1,1,0,0.539065795,0.169014995,0.564785686,0.319345756,0.759556796,0.506406625,0.915632721,0.201564713,0.390076293,0.305401415,0.13371276,1.7145
518,118,1.7653,1.70078,0.6823,3,1,1,0.145927492,0.851304972,0.351382891,0.653032776,0.062041015,0.988416042,0.075164927,0.011983858,0.443388726,0.385744989,0.479987437,1.8542
519,118,1.7653,1.70078,0.6823,3,2,1,0.120253613,0.10875531,0.754522962,0.537785622,0.941618581,0.01024869,0.951432019,0.239020931,0.876117809,0.012916642,0.188381016,1.8288
520,118,1.7653,1.70078,0.6823,3,3,1,0.106675254,0.80825125,0.987935256,0.894581746,0.064830631,0.200354481,0.936130165,0.738513007,0.848319671,0.354229316,0.699681395,1.7526
521,119,1.7526,1.70078,0.6798,5,1,1,0.547333999,0.148896569,0.890718409,0.080789962,0.669703541,0.852376797,0.355147701,0.61444061,0.396296038,0.334982412,0.738364632,1.8542
522,119,1.7526,1.70078,0.6798,5,2,1,0.318158322,0.081772324,0.786053035,0.526925449,0.854939706,0.903584771,0.328209291,0.707026515,0.530837824,0.166191563,0.686094112,1.8034
523,119,1.7526,1.70078,0.6798,5,3,1,0.465717732,0.19440393,0.268995947,0.950414143,0.993358596,0.262229367,0.318171305,0.367611793,0.651627409,0.000528437,0.852457892,1.8034
524,119,1.7526,1.70078,0.6798,5,4,1,0.993289143,0.714263713,0.949843271,0.559463991,0.821473373,0.498284778,0.877161912,0.256761338,0.746022439,0.031866448,0.186654764,1.7526
525,119,1.7526,1.70078,0.6798,5,5,0,0.351429128,0.263843728,0.653447819,0.128536315,0.562546648,0.270851205,0.641035474,0.886949614,0.017947405,0.217939548,0.238896837,1.72822
526,120,1.7653,1.70078,0.6823,11,1,1,0.860444929,0.034162603,0.521419064,0.012023984,0.554811748,0.423016029,0.78373281,0.470037165,0.885317571,0.688915545,0.551503941,1.8288
527,120,1.7653,1.70078,0.6823,11,2,1,0.824945378,0.751977954,0.642059366,0.621637647,0.725179235,0.362902228,0.684840426,0.98396764,0.210713483,0.872402764,0.771120677,1.778
528,120,1.7653,1.70078,0.6823,11,3,1,0.339211965,0.900605091,0.690733426,0.06551528,0.239212873,0.653723993,0.389712692,0.746388204,0.71952082,0.131439857,0.37790804,1.72212
529,120,1.7653,1.70078,0.6823,11,4,0,0.972517244,0.060050834,0.105327555,0.107863758,0.38032153,0.476961291,0.253919789,0.151370462,0.301167715,0.70900677,0.929176915,1.78857
530,120,1.7653,1.70078,0.6823,11,5,0,0.677784185,0.21554897,0.35715806,0.249790218,0.382668925,0.850185833,0.908093851,0.667354614,0.868606044,0.156156143,0.804040741,1.77485
531,120,1.7653,1.70078,0.6823,11,6,0,0.010264597,0.678396234,0.817223443,0.63247512,0.500644811,0.070087985,0.140533416,0.133110078,0.93009408,0.693726113,0.661673177,1.76936
532,120,1.7653,1.70078,0.6823,11,7,0,0.87415544,0.323490138,0.966148262,0.868964402,0.029457104,0.167135762,0.57722277,0.991029836,0.565197646,0.028375186,0.743177623,1.74193
533,120,1.7653,1.70078,0.6823,11,8,0,0.415736291,0.441544125,0.934708686,0.230777896,0.862053072,0.994123184,0.034149565,0.383169812,0.74502268,0.521271818,0.785055198,1.74193
534,120,1.7653,1.70078,0.6823,11,9,0,0.762636718,0.548247108,0.333599668,0.857861754,0.06126942,0.525772282,0.044346105,0.294873145,0.357821148,0.864573249,0.261695827,1.7145
535,120,1.7653,1.70078,0.6823,11,10,0,0.807905639,0.071982342,0.958178302,0.373214223,0.936650695,0.961622469,0.360528096,0.869473841,0.339413005,0.094145056,0.594095261,1.70078
536,120,1.7653,1.70078,0.6823,11,11,0,0.530777188,0.983511475,0.608221765,0.786944297,0.217222005,0.355993427,0.326817678,0.438773803,0.272456586,0.905648202,0.906793632,1.68707
537,121,1.7526,1.7145,0.6825,8,1,1,0.396005138,0.96901404,0.218814249,0.134471307,0.481965834,0.256058935,0.721708756,0.57602502,0.855270706,0.395231328,0.375721172,1.8034
538,121,1.7526,1.7145,0.6825,8,2,1,0.809358365,0.053895829,0.227330528,0.752240006,0.768153672,0.7355561,0.501450074,0.761502743,0.677137856,0.028247301,0.346615758,1.778
539,121,1.7526,1.7145,0.6825,8,3,1,0.784203216,0.961379556,0.501411793,0.959487457,0.076931751,0.509537585,0.488636655,0.686624538,0.192547279,0.501513025,0.69892143,1.778
540,121,1.7526,1.7145,0.6825,8,4,1,0.461172315,0.707452214,0.852147685,0.108672624,0.872510084,0.198358361,0.166731773,0.937148413,0.159341434,0.26280552,0.74852544,1.7526
541,121,1.7526,1.7145,0.6825,8,5,0,0.707688611,0.016789365,0.446460075,0.980623407,0.973869482,0.93542096,0.068254706,0.503046307,0.536909163,0.15157069,0.289516623,1.74193
542,121,1.7526,1.7145,0.6825,8,6,0,0.656325941,0.381935619,0.314204272,0.595218897,0.065450485,0.084272921,0.80913576,0.739114426,0.829077261,0.151504942,0.033515044,1.7145
543,121,1.7526,1.7145,0.6825,8,7,0,0.779789095,0.462676631,0.838146465,0.423145,0.824488735,0.230636691,0.145455932,0.232549393,0.622113767,0.446150297,0.212482749,1.7145
544,121,1.7526,1.7145,0.6825,8,8,0,0.345433222,0.708627218,0.640141362,0.472053185,0.423876374,0.311181264,0.619517878,0.599643574,0.352814083,0.360332328,0.758300995,1.70078
545,122,1.7526,1.70078,0.6798,4,1,1,0.073212541,0.531813301,0.243023239,0.900928513,0.135729112,0.005418074,0.075879054,0.252522201,0.960533193,0.077612112,0.425778029,1.8288
546,122,1.7526,1.70078,0.6798,4,2,1,0.495774777,0.17918636,0.214332849,0.246698407,0.496128266,0.173896395,0.762495459,0.524282816,0.5907945,0.213108565,0.209440377,1.7272
547,122,1.7526,1.70078,0.6798,4,3,0,0.455873004,0.214695235,0.435828526,0.983208438,0.292838491,0.770541092,0.514558483,0.007470116,0.313708554,0.271711014,0.204370836,1.81051
548,122,1.7526,1.70078,0.6798,4,4,0,0.281069355,0.65732679,0.395516723,0.049404592,0.050114323,0.890624039,0.936582597,0.1438316,0.720062368,0.23231185,0.573838261,1.81051
549,123,1.7653,1.67335,0.6769,5,1,1,0.254253164,0.500335997,0.124212034,0.678020252,0.334613301,0.356670365,0.035115198,0.412955611,0.782556966,0.150987053,0.463801306,1.778
550,123,1.7653,1.67335,0.6769,5,2,1,0.567789286,0.134304366,0.463284728,0.03087977,0.77151557,0.488228866,0.158414292,0.349448041,0.581282566,0.370230284,0.218244307,1.7653
551,123,1.7653,1.67335,0.6769,5,3,1,0.200794849,0.162282562,0.445640243,0.839999342,0.078984205,0.66339854,0.823998336,0.712729372,0.055116606,0.947192415,0.75067976,1.7526
552,123,1.7653,1.67335,0.6769,5,4,0,0.011081369,0.824086558,0.417053775,0.409539786,0.220474662,0.259721473,0.972261422,0.520162609,0.049738039,0.797897195,0.04409107,1.72822
553,123,1.7653,1.67335,0.6769,5,5,0,0.750108109,0.532754026,0.115548346,0.914102145,0.119479726,0.795333985,0.27516375,0.732882437,0.910007959,0.103667941,0.74099723,1.70078
554,124,1.7526,1.67335,0.6744,9,1,1,0.865014421,0.398103902,0.666302471,0.988455847,0.805593584,0.664999717,0.115577638,0.543943438,0.893068514,0.854029992,0.845804816,1.7272
555,124,1.7526,1.67335,0.6744,9,2,1,0.907027084,0.333394341,0.591358812,0.202949356,0.421289484,0.586908842,0.2894593,0.410648749,0.466245171,0.229266589,0.235588802,1.7272
556,124,1.7526,1.67335,0.6744,9,3,1,0.077326889,0.657982347,0.322236996,0.47144201,0.149210436,0.555015551,0.971729236,0.448202323,0.843568565,0.676827288,0.671457903,1.7145
557,124,1.7526,1.67335,0.6744,9,4,1,0.528017832,0.879978272,0.838585648,0.383706028,0.182804069,0.712090827,0.983885762,0.080880029,0.241416649,0.379150747,0.390696139,1.6256
558,124,1.7526,1.67335,0.6744,9,5,1,0.331480081,0.813200891,0.245853176,0.957097293,0.348572088,0.609356903,0.460357419,0.466386955,0.489465007,0.124656105,0.849160192,1.6002
559,124,1.7526,1.67335,0.6744,9,6,1,0.054762513,0.824566209,0.706469358,0.579638094,0.483760269,0.420732518,0.318075876,0.031925181,0.316264958,0.980263284,0.725512022,1.6002
560,124,1.7526,1.67335,0.6744,9,7,0,0.754122158,0.847639452,0.840424821,0.890360435,0.651023676,0.514600457,0.445418981,0.719481415,0.245278449,0.441323908,0.852427652,1.74193
561,124,1.7526,1.67335,0.6744,9,8,0,0.497692859,0.466610891,0.29243816,0.353333355,0.142271179,0.145662518,0.089487811,0.088227881,0.385984461,0.413614778,0.233882709,1.70078
562,124,1.7526,1.67335,0.6744,9,9,0,0.746225213,0.75841353,0.475024756,0.696923042,0.506972921,0.575248665,0.51889998,0.497556799,0.608479233,0.157469822,0.894763901,1.70078
563,125,1.7526,1.64592,0.669,3,1,1,0.423822736,0.872702182,0.754847655,0.122784802,0.045194085,0.868643718,0.228360562,0.074133234,0.08881616,0.921903497,0.953297285,1.7907
564,125,1.7526,1.64592,0.669,3,2,0,0.478977512,0.480525784,0.642095586,0.748485188,0.751267616,0.664475121,0.97328274,0.543039678,0.356840348,0.986353119,0.326082448,1.86538
565,125,1.7526,1.64592,0.669,3,3,0,0.260818407,0.118931431,0.206211355,0.094903229,0.520966387,0.823701702,0.483813746,0.924658725,0.88325535,0.248151252,0.865278722,1.7145
566,126,1.7526,1.64592,0.669,4,1,1,0.123938692,0.725558668,0.756032733,0.12520842,0.236737386,0.263272567,0.083731353,0.356328154,0.088212474,0.424110693,0.301467782,1.7526
567,126,1.7526,1.64592,0.669,4,2,1,0.491804404,0.278341521,0.347006783,0.421837012,0.83116213,0.284368359,0.074895747,0.00121378,0.14478782,0.175111223,0.453747613,1.6764
568,126,1.7526,1.64592,0.669,4,3,0,0.322362747,0.9975184,0.42086238,0.622325283,0.32752391,0.783165289,0.376004942,0.830719138,0.768709326,0.022481474,0.397170647,1.69255
569,126,1.7526,1.64592,0.669,4,4,0,0.857121547,0.471525286,0.118170052,0.533415815,0.571312453,0.389189121,0.776832931,0.357772081,0.916251587,0.284623648,0.073650917,1.65964
570,127,1.7526,1.65964,0.6717,1,1,1,0.844282592,0.568315962,0.059506954,0.229395933,0.760954658,0.948592563,0.392767216,0.038888786,0.866112949,0.165735588,0.788189939,1.7653
571,128,1.74498,1.93396,0.7242,2,1,1,0.28986994,0.971253003,0.629978124,0.163391683,0.850877268,0.582656149,0.719846801,0.318374869,0.173752951,0.175497372,0.025575243,1.8034
572,128,1.74498,1.93396,0.7242,2,2,0,0.351175339,0.124408593,0.661797705,0.045176991,0.457844627,0.066524517,0.525005331,0.558411756,0.690680121,0.380563101,0.042774142,1.69255
573,129,1.7399,1.83794,0.7043,3,1,1,0.183290802,0.809326042,0.623168872,0.724145715,0.305125592,0.326378156,0.013751949,0.505747116,0.844893226,0.047115745,0.520859831,1.8542
574,129,1.7399,1.83794,0.7043,3,2,1,0.853756673,0.121109455,0.088023524,0.422243347,0.291466308,0.215278149,0.654524188,0.017877863,0.47533695,0.92532943,0.433928001,1.8034
575,129,1.7399,1.83794,0.7043,3,3,0,0.398879446,0.062873841,0.248593735,0.210432539,0.689904859,0.261413575,0.706135784,0.942153227,0.799541267,0.405281124,0.987316665,1.83794
576,130,1.7399,1.82423,0.7016,11,1,1,0.211212034,0.106035133,0.942827532,0.475628081,0.501280167,0.018604766,0.073776245,0.836331696,0.806215383,0.61433007,0.768526898,1.778
577,130,1.7399,1.82423,0.7016,11,2,1,0.174488675,0.895026044,0.743130198,0.849530608,0.025299992,0.553613507,0.542001721,0.828380544,0.705686334,0.829334194,0.572148598,1.7526
